,name,time,tweet
139,Meledak,2022-05-24 07:47:00+00:00,Sering Nemu kawan-kawan yang dipaksa buat pakai poppers oleh partner sexnya. Berhubung cairan beneran masuk tubuh.… https://t.co/DtL3yOtuzQ
140,𝑰𝒃𝒖𝒌𝒐𝒕𝒂 𝑨𝒖𝒔𝒕𝒓𝒊𝒂 🌻,2022-05-24 07:38:36+00:00,"Magie Diela dianggap sebagai barang dalam adat Kawin Tangkap yang dilakukan oleh Lebah Ali, si bajingan tua yang su… https://t.co/6JVuZ2NnWG"
141,BERITAKINI.CO,2022-05-24 07:21:15+00:00,Ayah Kandung Diduga Lakukan Kekerasan Seksual ke Anak Lima Tahun di Aceh Tenggara https://t.co/IWJsfts8tx https://t.co/IBtjSUAQLV
142,Herri,2022-05-24 07:19:32+00:00,"Kasus-kasus kekerasan seksual yg cuma berhenti di spill, klarifikasi, tanpa proses hukum yg jelas malah akan mencip… https://t.co/YpF9CRrj4E"
143,Herri,2022-05-24 07:19:31+00:00,Ini LBH Pers dan AJI harus segera ambil tindakan. Jangan jadi bola liar. Segera klarifikasi dan proses kalo tdk mau… https://t.co/aMbH6KZCK0
144,kumparan,2022-05-24 07:18:03+00:00,"Bek Man City, Benjamin Mendy, membantah tuduhan atas kasus kekerasan seksual yang menyasarnya. #kumparanBOLA https://t.co/SZfWmQKf2z"
145,Elisa,2022-05-24 07:10:10+00:00,"Tentu, mendukung korban adalah no 1 dalam kasus kekerasan seksual (apapun gendernya). Tapi dari dulu, blm ada yg me… https://t.co/ARjfIANl7n"
146,officialdppkbp3asumedang,2022-05-24 07:01:56+00:00,Dalam rangka Sosialisasi Buku Saku Panduan Pencegahan Tindak Kekerasan Anak Dan Penyimpangan Seksual Anak Tingkat K… https://t.co/UR7bez832N
147,BEM FEB UPNVY,2022-05-24 06:07:04+00:00,"permasalahan

Riset
🗓️ : 19 Mei - 25 Mei 2022
🖊️ : Google Form

Berikan dan perjuangkan suaramu terkait Kekerasan d… https://t.co/PRJ5BIM2aI"
148,BEM FEB UPNVY,2022-05-24 06:07:03+00:00,"kegiatan Riset dengan mengangkat tema “Kekerasan Seksual Di Sekitar Kita”

Riset merupakan penyelidikan suatu isu y… https://t.co/RMwGLz12Dn"
149,BEM FEB UPNVY,2022-05-24 06:07:02+00:00,"[ MEDIA PARTNER: RISET KEKERASAN SEKSUAL DI LINGKUNGAN FEB UPNVY ]

Halo Masyarakat FEB !

Perhatian dan keseriusan… https://t.co/ugU343gQsJ"
150,Diella Dachlan,2022-05-24 06:05:23+00:00,"Fenomena ekspresi beragama yang kasar, emosional diikuti kelakuan paradoksnya: menjamur budaya korupsi hingga krimi… https://t.co/1OHyun5Tsa"
151,IDN Times,2022-05-24 05:55:33+00:00,Bintang apresiasi kejaksaan tangani kasus kekerasan seksual https://t.co/ri3yJm6A3d
152,melisa,2022-05-24 05:47:48+00:00,@biochemmoy dia ni perlu bgt ditatar. plus gada salahya kl dia ni perlu dpt sosialisasi ttg kekerasan seksual dan r… https://t.co/fahMb75HiB
153,RRI Programa 3,2022-05-24 05:39:23+00:00,#Live wawancara dengan Direktur LBH Makassar - Muhammad Haedir terkait penghentian penyelidikan kasus kekerasan sek… https://t.co/ICM938IbtY
154,bédé?????? ?? ?,2022-05-24 04:47:25+00:00,Sakit jiwa banget liat respon netizen kalo laki-laki yang jadi korban pelecehan/kekerasan seksual
155,aposanon,2022-05-24 04:36:43+00:00,"@tvOneNews Kalau pelanggaran seksual, kejahatan seksual, kekerasan seksual sudah ada pasal pidana nya. Berlaku sama… https://t.co/iySd9qjGCS"
156,farah,2022-05-24 04:20:18+00:00,"enggak usah jagain orang yang salah.

kalau kesebar ya konsekuensi untuk orang yang gak bisa filter pikiran dan omo… https://t.co/Q9CSs1ZiUh"
157,Kompas Muda,2022-05-24 04:15:00+00:00,Pandemi bukan hanya menempatkan anak pada situasi rentan terpapar virus. Banyak di antara mereka juga mengalami ber… https://t.co/pkhHRBWiGV
158,COLLE FORGER,2022-05-24 04:04:44+00:00,"[cm] hi, mau minta tolong dong buat retweet/like/isi kuesioner penelitian skripsi ini klau memang memenuhi kriteria… https://t.co/BD0mcQqacu"
159,VOI.id,2022-05-24 03:15:06+00:00,"Presiden SpaceX, Gwynne Shotwell, mengirim email ke seluruh perusahaan media pekan lalu menanggapi laporan tuduhan… https://t.co/9xSBZLk87C"
160,874HariHarunMasiku@JkwQntl,2022-05-24 02:41:56+00:00,"...Bagi yg mau tau update kasus kekerasan seksual yg viral 3 bulan lalu namun bingung baca thread'y, ini udah ada y… https://t.co/ruhsESPoW3"
161,beautynesia.id,2022-05-24 02:07:00+00:00,"Peringati Hari Buruh, Ini Ciri dan Cara Mengatasi Pelecehan dan Kekerasan Seksual di Tempat Kerja https://t.co/x6a1iqj9hS"
162,detiksport,2022-05-24 02:01:21+00:00,"Kasus kekerasan seksual yang dilakukan bek Manchester City, Benjamin Mendy masih berlanjut. Teranyar, pemain asal P… https://t.co/A3lhpo38oL"
163,txtdarijurnalis,2022-05-24 00:39:43+00:00,"Kelanjutan rumor dugaan kekerasan seksual di @the_geotimes, kali ini dibantah oleh terduga pelaku. Akun terduga kor… https://t.co/Ggskq5lvId"
164,richard w.p simbolon,2022-05-24 00:04:14+00:00,"Bukan Hanya Perempuan, Kabareskrim Polri Imbau Laki-laki Jangan Malu Laporkan Jika Alami Kekerasan Seksual 

https://t.co/P8LQjxrEpr"
165,Magdalene,2022-05-24 00:00:00+00:00,Glorifikasi sifat maskulin menjadi bumerang bagi laki-laki. Konstruksi sebagai mahluk superior membuat laki-laki ko… https://t.co/WqKjfw1rhj
166,Hikmat Darmawan,2022-05-23 23:35:56+00:00,"Dalam mayoritas kasus KS (Kekerasan Seksual) hingga kini (setelah era MeToo), korban lebih sering dirugikan karena… https://t.co/lpAypgzPL9"
167,Sierra ,2022-05-23 23:26:48+00:00,Kejanggalan lainnya yaitu banyak saksi tp semua diem. Menurut w kalo kejadian kekerasan seksual gt kemungkinan oran… https://t.co/G0eprd6vbN
168,Yuu 🦋,2022-05-23 22:38:05+00:00,@nomadenculture @Yanua02 @rrisank @ZahariZahari13 @lbhpersjakarta @AJI_JAKARTA @KomnasPerempuan @faridgaban… https://t.co/niOiawergt
169,まなの夫,2022-05-23 22:00:07+00:00,"Mana nih SJW Feminisme Anti Kekerasan Seksual, seperti Kalis Mardiasih dan kroco-kroconya? Mingkem kalian?! Benar-b… https://t.co/P4WB6mAQnL"
170,まなの夫,2022-05-23 21:45:08+00:00,Kekerasan seksual itu tidak ada! Pelecehan seksual itu hanya hoax! Bisa jadi hanya dari omongan cewek problematik h… https://t.co/vyeXlhstPq
171,まなの夫,2022-05-23 21:32:44+00:00,"Fakta nyata bahwa cewek Indonesia pembohong; cewek Indonesia penipu.

Jangan pernah percaya dengan thread panjang s… https://t.co/iYTb0tATOq"
172,iwin,2022-05-23 20:59:55+00:00,Seorang korban kekerasan seksual deactivate akun media sosial (dunia maya) bukan berarti perkara itu tidak berjalan… https://t.co/Sks6PlycTz
173,Safeguard Indonesia,2022-05-23 17:49:00+00:00,"Jokowi Pro Anak &amp; Perempuan - Apresiasi bagi media yang beritakan kekerasan seksual
@jokowi https://t.co/IUU2PmC3yf"
174,ton,2022-05-23 17:42:36+00:00,"@ajiawenku @BearHugKaos @imperialcollege @Bruneluni Reinhard Sinaga juga minoritas dalam orientasi Homoseksual, pel… https://t.co/Rw2YhmjyPv"
175,Qoni'an Maulana,2022-05-23 16:55:11+00:00,@Shirogane0921 Hey jangan kaya gitu.... Emang banyak kok yang terjadi kekerasan seksual. Untuk kasus ini kita nyimak aja dulu
176,ubita 🐳,2022-05-23 16:41:52+00:00,sedikit cuplikan dari drama Tomorrow di salah satu episode dengan kasus penculikan dan kekerasan seksual. tapi pela… https://t.co/xZI9y7RTUa
177,BE,2022-05-23 16:00:40+00:00,Berita ini juga bisa jadi peringatan untuk Negara kita sendiri. Indonesia pun sedang darurat kasus kekerasan seksua… https://t.co/vuR5yOgrVR
178,fira,2022-05-23 15:54:25+00:00,"Atau jika mengalaminya secara langsung dan kira2 pelaku bakal melakukan lagi, usahakan untuk menyiapkan rekaman.… https://t.co/2nMaSev11V"
179,fira,2022-05-23 15:54:24+00:00,"Halo gais 👋, jadi aku mau kasih saran kalau (semoga saja tidak) kalian menjadi korban kekerasan (fisik, verbal dan… https://t.co/QnxJGYQWE6"
180,BE,2022-05-23 15:54:02+00:00,"Polisi Korea Selatan juga mengakui kalo saat tahun 2018-2020, Negara mereka sedang mengalami darurat kekerasan seksual."
181,BE,2022-05-23 15:51:47+00:00,Kekerasan seksual yang mereka lakukan terhadap lebih dari 100 perempuan yang berumur 8-18 tahun sifatnya “virtual/d… https://t.co/HdIEE9z0gz
182,fezzco.,2022-05-23 15:47:09+00:00,@pngajian Padahal kasus kekerasan seksual itu yang paling besar ada timur yang Arab araban
183,C O O K I E L I E,2022-05-23 15:43:14+00:00,Kisah di cleanavangers sejauh ini paling tragis. Kekerasan seksual yang dilakuin sama darah dagingnya sendiri dan b… https://t.co/7vEqpqE0M0
184,Reski Harianto ✊🏿☭ 🇻🇳,2022-05-23 15:10:22+00:00,Belajar dari kasus Johnny Depp. False Accusations itu lebih rendah daripada Pelaku Kekerasan Seksual! https://t.co/skaImDYF3L
185,PelatihBart,2022-05-23 15:03:41+00:00,@ZahariZahari13 @lbhpersjakarta @AJI_JAKARTA @KomnasPerempuan @faridgaban @the_geotimes Karena akun @irenzzz sedang… https://t.co/KrZlSmiPje
186,ratnade,2022-05-23 14:47:51+00:00,"Kelas di TK ku dulu terbagi 3, 
1. Kelas ortu
2. Kelas anak perempuan
3. Kelas anak laki-laki

Di kelas anak ada si… https://t.co/NvQGITCFWS"
187,ratnade,2022-05-23 14:44:13+00:00,"Video dari Unicef tentang menjaga diri dari ancaman kekerasan seksual

Versi anak perempuan
https://t.co/MVInigvDfo"
188,ratnade,2022-05-23 14:36:33+00:00,"1. mengenalkan semua anggota tubuh baik yg boleh dilihat dan disentuh orang lain maupun yg tidak. 
2. mengajarkan p… https://t.co/cEJNp6fr9d"
189,Nur Retno,2022-05-23 14:14:16+00:00,"bener2 deh indonesia darurat kekerasan seksual pada anak-anak. 
Pada gila x ya anak2 kecil yg d jadiin korban Ya Allah.."
190,MR. Hahaha,2022-05-23 14:14:09+00:00,"@collegemenfess Langsung cari aja nder, semisal kekerasan seksual ya tulis aja kekerasan seksual"
191,HopeHelps IPB,2022-05-23 14:12:58+00:00,Beberapa fasilitas yang bisa kamu dapat jika menjadi kandidat pengurus HopeHelps IPB adalah kamu bisa mendapat pela… https://t.co/O2TreqwacP
192,YUBY,2022-05-23 14:11:13+00:00,@VICE_ID Kekerasan seksual kalii
193,HopeHelps IPB,2022-05-23 14:09:20+00:00,"🙋‍♀️HopeHelps IPB lagi cari orang nih🙋‍♂️

Buat kamu angkatan 56, 57, 58, yang tertarik dengan isu pelecehan dan ke… https://t.co/ZqpwSBqxqY"
194,REI & CO LAWYER OFFICE,2022-05-23 13:42:20+00:00,"Kasus dugaan kekerasan seksual tiga anak di Luwu Timur dihentikan, kesaksian korban ‘diabaikan’ dan ‘seperti menega… https://t.co/RjUxgPq2Pi"
195,Abah DeOn #AntiKhilafah #NoWahabi,2022-05-23 13:01:17+00:00,"""Ini membuat takut masyarakat yang melaporkan kasus kekerasan seksual. Kasus ini yang buktinya saja bisa diajukan o… https://t.co/SJfAHslMEQ"
196,Muh.rezky,2022-05-23 12:49:51+00:00,"15. Penyuluh Hukum Kanwil Kemenkumham Sulsel, Erna: Dari beberapa kasus kekerasan yang dialami perempuan adalah kek… https://t.co/nqMi9vwYH5"
197,Leoloeleloleloleloeleo,2022-05-23 12:34:48+00:00,Lagipula kaalu kekerasan seksual homosexual dapat mengubah orientasi seksual pada anak kenapa yang sebaliknya tidak… https://t.co/CLxSb08Pao
198,LM Psikologi UGM,2022-05-23 12:32:44+00:00,pantau terus instagram &amp; twitter LMPsi UGM untuk kajian isu Kekerasan Seksual di Lingkungan Kampus Bagian 2!… https://t.co/xlCiv4AFOi
199,LM Psikologi UGM,2022-05-23 12:26:24+00:00,apa saja penyebab kurangnya pencegahan dan penanganan Kekerasan Seksual di kampus? 🤨💭 https://t.co/mzYYGhDM0A
200,ji 🔥🔥🔥,2022-05-23 12:22:38+00:00,@Raina2290 itu yang dia ngelakuin kekerasan seksual ke istri sirinya cmiiw
201,LM Psikologi UGM,2022-05-23 12:13:46+00:00,Sudah sejauh apa masyarakat dan pemerintah memahami masalah kekerasan seksual yang kompleks ini? 🤨💭 https://t.co/iTMsXk8WPX
202,LM Psikologi UGM,2022-05-23 12:12:28+00:00,"Hai semua, Preksu datang membawa topik krusial tentang Kekerasan Seksual yang harus kita beri atensi!

Simak seleng… https://t.co/pCdunNo8aG"
203,Lindungi Keluarga,2022-05-23 12:01:02+00:00,Anda juga dapat melihat jumlah kasus kekerasan dan kejahatan seksual di sekitar anda melalui peta di home https://t.co/j5SPnVOVU6
204,まなの夫,2022-05-23 11:24:41+00:00,"Dulu di tweetku aku pernah bilang,

""Cewek Indonesia itu PENIPU, PEMBOHONG""

Dari dulu aku gak pernah percaya threa… https://t.co/Ski52ZmlJA"
205,Kakashi How Do I Quit You,2022-05-23 11:06:10+00:00,"masalanya dgn org homofobik cem gini tu pengertian mrk seputar kekerasan seksual, psikologi seksualitas, hubungan s… https://t.co/S6OfyRUtft"
206,baca rules di bio! | UNS MENFESS,2022-05-23 11:05:49+00:00,"-11fess Mari ciptakan ruang aman bebas KS di UNS. Yuk bantu retweet, like, dan share!
Jika sobat mengalami atau mel… https://t.co/a0FR9kRin4"
207,hanyur,2022-05-23 10:22:33+00:00,"@azvinl betul. Ketidakberpihakan pihak berwajib pada korban, adanya hukum yang membebankan tanggung jawab terhadap… https://t.co/Li0mEHxITw"
208,suki,2022-05-23 10:08:05+00:00,"Sangat disayangkan, kami semua pendukung penyintas kekerasan seksual sangat kecewa. Ketidakadilan hadir dinyatakan… https://t.co/4azr3qXHCa"
209,BEM FMIPA UI,2022-05-23 10:07:13+00:00,"#PRUIMasihBanyak, mari kita bersama-sama menuntut UI untuk segera menuntaskannya!
Aliansi UI Anti-Kekerasan Seksual… https://t.co/xLKZ57fvKu"
210,BEM FMIPA UI,2022-05-23 10:04:54+00:00,"Padahal faktanya, mekanisme penanganan kekerasan seksual yang berlaku di UI saat ini belum cukup memadai sehingga d… https://t.co/6PwFibmo89"
211,BEM FMIPA UI,2022-05-23 10:04:53+00:00,"dengan harapan Satgas yang akan membantu Rektor dalam merumuskan kebijakan terkait. 

Namun, terdapat beberapa misk… https://t.co/VFLBWAV0nV"
212,Indonesia Judicial Research Society (IJRS),2022-05-23 10:04:51+00:00,Esa Hilang Dua Terbilang: Menguji Kolaborasi Payung Hukum Penanganan Kekerasan Seksual di Indonesia (UU TPKS &amp; Perm… https://t.co/yJkbBS2HzC
213,BEM FMIPA UI,2022-05-23 10:04:50+00:00,"Riset, dan Teknologi Nomor 30 Tahun 2021 tentang Pencegahan dan Penanganan Kekerasan Seksual di Lingkungan Pergurua… https://t.co/nDdFDJupgO"
214,BEM FMIPA UI,2022-05-23 10:04:28+00:00,"KATANYA VS FAKTANYA: KONDISI TERKINI PENCEGAHAN DAN PENANGANAN KEKERASAN SEKSUAL DI UI

Halo, IKM FMIPA UI!

Pada 1… https://t.co/Z7273RTUcw"
215,jani ς(* ` ˘ ´ *),2022-05-23 10:03:39+00:00,Guys disini ada yang pernah mengalami kekerasan (khususnya seksual) dlm hubungan pacaran gak ya? usianya kalau bisa… https://t.co/VTdoXW9TDV
216,COLLE FORGER,2022-05-23 10:00:41+00:00,"tersebut?

Yuk ikuti diskusinya di Ngariung: ""Kekerasan Seksual di Kampus: Menyelisik yang 
Tersembunyi dan Merangk… https://t.co/FTpAy41WLn"
217,COLLE FORGER,2022-05-23 10:00:40+00:00,"[cm] TW // Sexual Harassment

Sadarkah kalian bahwa kasus pelecehan seksual di Indonesia banyak yang tak terungkap?… https://t.co/eb3jK6pyr5"
218,About_ftp,2022-05-23 09:40:07+00:00,"Wow,
Kritik orang orang itu valid, bukannya dijawab malah dituduh mendukung kekerasan seksual, tipical feminist, bi… https://t.co/v9hMfcBOlz"
219,IDN Times,2022-05-23 09:28:07+00:00,Korban juga cenderung menarik laporannya https://t.co/4tuVSdReQ6
220,Saya Berani,2022-05-23 09:25:40+00:00,"Apalagi jika kita melakukannya dengan gadis dibawah umur yang belum paham tentang konsensus seksual, ini juga merup… https://t.co/cNf0ZUeFU1"
221,gita hastarika,2022-05-23 08:59:56+00:00,"ha? yg terpenting rehabilitasi korban? kata siapa? bos LSM kamu? feminis? pengacara? aktivis ham 29th? kpoper?
sala… https://t.co/mfWuTdCY3m"
222,Bergelora.com,2022-05-23 08:54:49+00:00,"AYO LAPOR DOONG..! Bukan Hanya Perempuan, Kabareskrim Polri Imbau Laki-laki Jangan Malu Laporkan Jika Alami Kekeras… https://t.co/Q9EMSUWe7Q"
223,Dinas PPKBPPPA Kabupaten Wonosobo,2022-05-23 08:32:41+00:00,"1. Bertempat Ruang MangunKusumo Sekda Wonosobo, pada tanggal 17-18 Mei 2022 berlangsung kegiatan Pelatihan INSPIRE,… https://t.co/91YvuBLy5S"
224,Silver Spoon,2022-05-23 08:25:41+00:00,"@wid_ats jadi dia bikin thread kalo dia kena kekerasan seksual lewat chat, padahal pas chatnya dibongkar dia sendir… https://t.co/Nq1mxtb3sM"
225,dadida,2022-05-23 08:21:56+00:00,"Seorang teman perempuan, pacaran bertahun-tahun kena KDP termasuk di dalamnya kekerasan seksual.

Tetap bucin dan a… https://t.co/hft0oi4pGw"
226,Pejuangalumni212,2022-05-23 08:10:47+00:00,"membuat peraturan yang secara ""tersirat"" merupakan paham mereka. 

Demikian juga di Eksekutif  dan Yudikatif.

 Sal… https://t.co/gERnZ4wPNK"
227,Kompas.com,2022-05-23 07:59:00+00:00,Keputusan Polisi Daerah (Polda) Sulawesi Selatan menghentikan penyelidikan kasus dugaan pencabulan terhadap tiga an… https://t.co/Qjvw5KFm0F
228,calvin hasudungan,2022-05-23 07:57:08+00:00,"angan sampai terdakwa kekerasan seksual bisa bebas seperti ini.

Sebab, dengan putusan vonis bebas hakim kepada ter… https://t.co/3ZOxdLkweR"
229,SAFEnet,2022-05-23 07:44:01+00:00,"Bagaimana UU Tindak Pidana Kekerasan Seksual dapat melindungi para pendamping kasus?

Ikuti diskusinya:
Rabu, 25 Me… https://t.co/W18JExFi9h"
230,awaskbgo,2022-05-23 07:42:50+00:00,"Bagaimana UU Tindak Pidana Kekerasan Seksual dapat melindungi para pendamping kasus?

Ikuti diskusinya:
Rabu, 25 Me… https://t.co/M9ELK3JHF6"
231,goldityaseptia adji,2022-05-23 07:18:28+00:00,"15. Penyuluh Hukum Kanwil Kemenkumham Sulsel, Erna: Dari beberapa kasus kekerasan yang dialami perempuan adalah kek… https://t.co/Ci6dK8gBVP"
232,Justika | Konsultasi Hukum via Online,2022-05-23 06:57:52+00:00,"Pasal 5 UU PKDRT
Setiap orang dilarang melakukan kekerasan dalam rumah tangga terhadap orang dalam lingkup rumah ta… https://t.co/rzUontEw3u"
233,infogeh,2022-05-23 06:48:12+00:00,"Tidak Cukup Bukti, Kasus Dugaan Kekerasan Seksual Tiga Anak di Luwu Timur Dihentikan, Kesaksian Korban “Diabaikan”… https://t.co/50eupVPgaR"
234,Polsek Palakka,2022-05-23 06:28:42+00:00,"Kantor Staf Presiden RI.

Perkembangan Penyelidikan Laporan pengaduan Sdri. RS pada tanggal 9 Oktober 2019 tentang… https://t.co/Zh4Vw2ZoMU"
235,IDN Times,2022-05-23 06:26:03+00:00,Negara dinilai gagal lindungi korban https://t.co/QTHcdXNTdr
236,Magdalene,2022-05-23 06:06:00+00:00,"Baik perempuan, anak, maupun laki-laki sebetulnya rentan menjadi korban kekerasan seksual. Namun, toxic masculinity… https://t.co/CxFQrbtekW"
237,Moose Lamb🦌🐑,2022-05-23 06:00:10+00:00,"Tiap ada kasus kekerasan seksual pasti ada aja yang ga percaya, malah nyinyir, dll, and it fucking sucks.
Tapi seen… https://t.co/aOQZ1K7h8G"
238,QueenOfMozambique,2022-05-23 05:38:45+00:00,Baca komentar dan tanda tangan petisi. Sungguh mengecewakan ketika Prambors memberi panggung pada pelaku kekerasan… https://t.co/rZDVQpBFqp
239,ASTARI✨,2022-05-23 05:02:37+00:00,Ayo tandatani petisi untuk prambors untuk ga hire penyiar problematik dan  punya sejarah masalah kekerasan seksual https://t.co/Sx8RtoezcN
240,Multimedia Ujungpandang,2022-05-23 04:58:29+00:00,"Perwakilan Kantor Staf Presiden RI.

Perkembangan Penyelidikan Laporan pengaduan Sdri. RS pada tanggal 9 Oktober 20… https://t.co/CfF5rAt7yi"
241,kaldabond,2022-05-23 04:50:06+00:00,Premis cerita ttg kekerasan seksual di korea tapi bisa ngasih gambaran betapa gigihnya kepolisian Korea yg collab s… https://t.co/SRnq5l0IbY
242,Rodri Tanoto (陳曉陽),2022-05-23 04:46:03+00:00,"Semakin relevan. Mengerikan, budaya yg melanggengkan kekerasan seksual dan melindungi pelaku seperti ini. Bahkan pe… https://t.co/7MOoApKNXh"
243,Rodri Tanoto (陳曉陽),2022-05-23 04:41:33+00:00,"Di bulan yang sama dengan penandatanganan UU 12/2022 ttg Tindak Pidana Kekerasan Seksual, cerita pelecehan seksual… https://t.co/nu5A9xr8iK"
244,Sekretariat MPU Aceh,2022-05-23 04:38:22+00:00,Kegiatan Pembinaan Badan Otonom-I Muslimat MPU Aceh Tahun 2022 dengan tema Peran Keluarga Dalam Mencegah Kekerasan… https://t.co/KbijwkGFeG
245,POLSEK BOLA,2022-05-23 04:17:17+00:00,"Tim Apsifor dan Perwakilan Kantor Staf Presiden RI.

Perkembangan Penyelidikan Laporan pengaduan Sdri. RS pada tang… https://t.co/gx6TMTk7aJ"
246,UGM_FESS,2022-05-23 04:02:29+00:00,"kasus tersebut?

Yuk ikuti diskusinya di Ngariung: ""Kekerasan Seksual di Kampus: Menyelisik yang 
Tersembunyi dan M… https://t.co/rZb2VenIat"
247,UGM_FESS,2022-05-23 04:02:28+00:00,"ugm_fess TW // Sexual Harassment

Sadarkah kalian bahwa kasus pelecehan seksual di Indonesia banyak yang tak terung… https://t.co/fOwE76MgzS"
248,εllεn,2022-05-23 03:52:57+00:00,pagi ini aku dpt pertanyaan soal uts dari adek aku dan parahnya ini pelajaran PKN!!! sumpah ini gapantes bgt marah… https://t.co/LjJE7f2jJI
249,Darla | #SudahBooster,2022-05-23 03:46:37+00:00,"W semakin paham, pantes aja isu kekerasan seksual ama bullying ini SUSAH BANGET buat diselesaikan di wkwkland, sela… https://t.co/wUSFRfKiYR"
250,F,2022-05-23 03:46:10+00:00,"Ini episode kedua dalam seri Sex Education. Semoga ada yang membekas dari episode kedua ini.

(Pelecehan/Kekerasan)… https://t.co/Muj95fxY1g"
251,TII,2022-05-23 03:41:58+00:00,Baru Dua Perguruan Tinggi Bentuk Satgas Pencegahan dan Penanganan Kekerasan Seksual https://t.co/7J6uZbB6ab
252,SeputariNewsRCTI,2022-05-23 03:30:00+00:00,"Kasus kejahatan terhadap anak kembali tejadi. Kali ini pelaku diketahui beraksi disejumlah lokasi, diantaranya Bogo… https://t.co/VOt9npd3fA"
253,Multimedia.polres pinrang,2022-05-23 03:10:29+00:00,"Tim Apsifor dan Perwakilan Kantor Staf Presiden RI.

Perkembangan Penyelidikan Laporan pengaduan Sdri. RS pada tang… https://t.co/KiG2GMt6GU"
254,abing,2022-05-23 03:09:18+00:00,"Yuk ikuti diskusinya di Ngariung: ""Kekerasan Seksual di Kampus: Menyelisik yang 
Tersembunyi dan Merangkum Perspekt… https://t.co/hjSVCcUUKg"
255,abing,2022-05-23 03:09:17+00:00,"Sadarkah kalian bahwa kasus pelecehan seksual di Indonesia banyak yang tak terungkap? 
Kasus kekerasan seksual ini… https://t.co/jDt896vEP1"
256,cewekbanget.id,2022-05-23 02:30:00+00:00,"Jenis kekerasan seksual ada banyak macamnya.
Yuk pelajari di UU TPKS!

#CBInfo #CewekBanget #CewekBangetID… https://t.co/8sHuh4tAg9"
257,TII,2022-05-23 02:22:24+00:00,Penegakan Implementasi Aturan Pencegahan dan Penanganan Kekerasan Seksual di Satuan Pendidikan https://t.co/uuecrw2yvB
258,Nur Retno,2022-05-23 02:14:11+00:00,"bener2 deh indonesia darurat kekerasan seksual pada anak-anak. 
Pada gila x ya anak2 kecil yg d jadiin korban Ya Allah.."
259,باحث عن الحقيقة,2022-05-23 01:55:48+00:00,Mending urus bisnis CPO daripada bantu korban kekerasan seksual. https://t.co/dOWeeFKWkJ
260,for.mujeres,2022-05-23 01:53:08+00:00,Kawan-kawan solidaritas juga bisa menyampaikan pesan-pesan positif melalui berbagai media kepada Rani kepada Front… https://t.co/P0uJnOxzqH
261,for.mujeres,2022-05-23 01:53:07+00:00,"2. Menolak upaya menghalang-halangi proses hukum, menormalisasi perilaku kekerasan seksual dan melindungi pelaku da… https://t.co/IoLTrrGfJ8"
262,for.mujeres,2022-05-23 01:53:06+00:00,"Berdasarkan update Kasus Penganiayaan Terhadap Rani, kami Front Santri Melawan Kekerasan Seksual menyatakan:"
263,for.mujeres,2022-05-23 01:53:01+00:00,Rani merupakan salah satu saksi kunci dalam kasus kekerasan seksual yang dilakukan oleh tersangka M. Subchi Azal Ts… https://t.co/bvpKbJAv5X
264,for.mujeres,2022-05-23 01:52:57+00:00,"Salam solidaritas!

Sidang perdana kasus penganiayaan terhadap Rani (nama disamarkan), digelar di Pengadilan Negeri… https://t.co/v7CWs4KKnJ"
265,for.mujeres,2022-05-23 01:52:56+00:00,"Tolong bantu sebar
Trigger warning ⚠️ kekerasan fisik

UPDATE KASUS PENGANIAYAAN TERHADAP RANI
Buntut Kasus Kekeras… https://t.co/ru2x5i7cm1"
266,Muh.Hidayat Aliah,2022-05-23 01:52:43+00:00,"15. Penyuluh Hukum Kanwil Kemenkumham Sulsel, Erna: Dari beberapa kasus kekerasan yang dialami perempuan adalah kek… https://t.co/OPcdRaxY9y"
267,Syahrul . A,2022-05-23 01:50:35+00:00,"15. Penyuluh Hukum Kanwil Kemenkumham Sulsel, Erna: Dari beberapa kasus kekerasan yang dialami perempuan adalah kek… https://t.co/Vt4VWLzRd7"
268,Nutrisari,2022-05-23 01:41:57+00:00,Spal spil kekerasan seksual di medsos. Disuruh lapor ke polisi pake UU yg 'diperjuangkan' bertaun-taun malah alesan… https://t.co/CT3aK0EvdR
269,IG: @rctvcirebon,2022-05-23 01:30:48+00:00,"Yayasan Rumah Aman Wadkref berikan pendampingan kepada korban kekerasan seksual, dan anak berhadapan dengan hukum.… https://t.co/xk9Nz7r4il"
270,CiMel PR⟬⟭⟬⟭F,2022-05-23 01:29:31+00:00,"Utamanya dalam hal ""mudah menyalahkan korban kekerasan seksual."" Ngga cuma APH sih, masyarakat secara keseluruhan y… https://t.co/AAModVljsX"
271,CiMel PR⟬⟭⟬⟭F,2022-05-23 01:27:38+00:00,"Semoga dengan adanya UU TPKS, penanganan kasus-kasus kekerasan seksual membaik. Tapi emang harus kerja keras ngeben… https://t.co/VomW2h1Sdx"
272,BBC News Indonesia,2022-05-23 01:21:48+00:00,Keputusan polisi menghentikan kasus dugaan kekerasan seksual tiga anak di Luwu Timur oleh ayah kandungnya dianggap… https://t.co/NJecwRwNar
273,🇵🇸Winda Herdisa🇵🇸,2022-05-23 01:16:15+00:00,@MariaVrine @AffiAssegaf @smackyoaaass @Gurriiihh @dinafatma Kasus si GH bukan cuma kekerasan seksual. Di balik itu… https://t.co/4UtwvhUemF
